file_number,object_def_description,licence_number,application_status,latitude,longitude,premises_name,street_address,city,province,postal_code,address,public_notice_deadline,is_latest_version,licence_status,application_type,licence_type_en,application_status_fr,areas,address_id
1938278,NA,CRSA1172509,Authorized to Open,45.2701046039586,-75.7425000477522,Tokyo Smoke Chapman Mills,80 MARKETPLACE AVE UNIT J009,NEPEAN,ON,K2J5G3,"80 MARKETPLACE AVE UNIT J009, NEPEAN, ON, K2J5G3",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,67479040
1938502,NA,CRSA1187108,Authorized to Open,43.6752161,-79.3951435,Thermodynamix Cannabis Inc.,178 DAVENPORT RD,TORONTO,ON,M5R1J2,"178 DAVENPORT RD, TORONTO, ON, M5R1J2",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,30351082
1940015,NA,CRSA1288450,Authorized to Open,43.7982400012194,-79.2728400227022,Tokyo Smoke Chartwell,2375 BRIMLEY RD. UNIT 6,SCARBOROUGH,ON,M1S 3L6,"2375 BRIMLEY RD. UNIT 6, SCARBOROUGH, ON, M1S 3L6",1/1/1900 12:00:00 AM,Y,Active,Change Application  - New Ownership - Cannabis,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,78070625
1940782,NA,CRSA1170314,Authorized to Open,43.3638775671124,-79.8206246420169,The Hunny Pot Cannabis Co. Burlington,1505 GUELPH LINE UNIT 3-4,BURLINGTON,ON,L7P3B6,"1505 GUELPH LINE UNIT 3-4, BURLINGTON, ON, L7P3B6",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,44391120
1940924,NA,CRSA1207110,Authorized to Open,44.243881378006,-76.5178054763134,MC CANNABIS,1100 PRINCESS ST UNIT E101,KINGSTON,ON,K7L5G8,"1100 PRINCESS ST UNIT E101, KINGSTON, ON, K7L5G8",1/1/1900 12:00:00 AM,Y,Active,Change Application - Adding and/or Changing Name(s),Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,81049480
1940930,NA,CRSA1214544,Authorized to Open,43.69584998288,-79.7984300273463,MC Cannabis,10010 MCLAUGHLIN RD UNIT A,BRAMPTON,ON,L7A2X6,"10010 MCLAUGHLIN RD UNIT A, BRAMPTON, ON, L7A2X6",1/1/1900 12:00:00 AM,Y,Active,Change Application - Adding and/or Changing Name(s),Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,95756514
1940932,NA,CRSA1214545,Authorized to Open,43.6281200142708,-79.7758999745249,MC CANNABIS,1990 STEELES AVE W UNIT A,BRAMPTON,ON,L6Y0R4,"1990 STEELES AVE W UNIT A, BRAMPTON, ON, L6Y0R4",1/1/1900 12:00:00 AM,Y,Active,Change Application - Adding and/or Changing Name(s),Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,95755197
1940935,NA,CRSA1214548,Authorized to Open,43.2626300180623,-79.8883700277136,MC Cannabis,648 KING ST W UNIT A,HAMILTON,ON,L8P1C5,"648 KING ST W UNIT A, HAMILTON, ON , L8P1C5",1/1/1900 12:00:00 AM,Y,Active,Change Application - Adding and/or Changing Name(s),Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,89381846
1942012,NA,CRSA1175252,Authorized to Open,42.2619973472214,-82.9686206762077,The We Store,4050 WALKER RD UNIT 300,WINDSOR,ON,N8W3T5,"4050 WALKER RD UNIT 300, WINDSOR, ON, N8W3T5",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,64523576
1944036,NA,CRSA1172713,Authorized to Open,43.2617015492528,-79.9057133284668,The Grass Hut,1023 KING ST W,HAMILTON,ON,L8S1L3,"1023 KING ST W, HAMILTON, ON, L8S1L3",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,24103302
1945462,NA,CRSA1178063,Authorized to Open,44.6046825881975,-79.3729458452452,THE DEN CANNABIS STORE,660 ATHERLEY RD SUITE 5,ORILLIA,ON,L3V1P2,"660 ATHERLEY RD SUITE 5, ORILLIA, ON, L3V1P2",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,44233501
1947460,NA,CRSA1179956,Authorized to Open,43.2333866466905,-79.8797014395231,Spring cannabis express,692 UPPER JAMES ST UNIT B,HAMILTON,ON,L9C2Z6,"692 UPPER JAMES ST UNIT B, HAMILTON, ON, L9C2Z6",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,67101278
1947467,NA,CRSA1172894,Authorized to Open,43.1309317071673,-80.7506078390557,Dundas Cannabis,620 DUNDAS ST,WOODSTOCK,ON,N4S1E2,"620 DUNDAS ST, WOODSTOCK, ON, N4S1E2",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,107541
1947476,NA,CRSA1172546,Authorized to Open,42.0962342764727,-83.1080467333654,Higher Limits Cannabis Company,400 SANDWICH ST S UNIT 1300,AMHERSTBURG,ON,N9V3L4,"400 SANDWICH ST S UNIT 1300, AMHERSTBURG, ON, N9V3L4",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,64506627
1948115,NA,CRSA1291297,Authorized to Open,42.3060643869946,-83.0590938790976,Discounted Cannabis,2007 WYANDOTTE ST W,WINDSOR,ON,N9B1J8,"2007 WYANDOTTE ST W, WINDSOR, ON, N9B1J8",2/9/2023 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,Indoor Area,116082797
1949404,NA,CRSA1187092,Authorized to Open,44.3829973719199,-78.383906639246,FLOWERTOWN CANNABIS,874 WARD ST UNIT 4,BRIDGENORTH,ON,K0L1H0,"874 WARD ST UNIT 4, BRIDGENORTH, ON, K0L1H0",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,68199315
1949518,NA,CRSA1172660,Authorized to Open,42.2692099969225,-82.9983600336119,SESSIONS WINDSOR,650 DIVISION RD UNIT 402,WINDSOR,ON,N8X0A8,"650 DIVISION RD UNIT 402, WINDSOR, ON, N8X0A8",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,76423783
1949527,NA,CRSA1172584,Authorized to Open,42.3069976997001,-82.8638911758202,SESSIONS LAKESHORE,35 AMY CROFT DR UNIT 5,LAKESHORE,ON,N9K1C7,"35 AMY CROFT DR UNIT 5, LAKESHORE, ON, N9K1C7",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,65898215
1950153,NA,CRSA1178444,Authorized to Open,44.1546662600841,-79.8661032844941,Green Grove,70 VICTORIA ST E SUITE 3,ALLISTON,ON,L9R1R2,"70 VICTORIA ST E SUITE 3, ALLISTON, ON, L9R1R2",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,67186836
1950172,NA,CRSA1187910,Authorized to Open,45.5408772928044,-75.3046502840397,T CANNABIS,2865 CHAMBERLAND ST SUITE 1,ROCKLAND,ON,K4K1M7,"2865 CHAMBERLAND ST SUITE 1, ROCKLAND, ON, K4K1M7",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,68170911
1950643,NA,CRSA1172650,Authorized to Open,43.6515292234404,-79.4100035686998,ERBN GREEN,842 DUNDAS ST W,TORONTO,ON,M6J1V5,"842 DUNDAS ST W, TORONTO, ON, M6J1V5",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,67992400
1950786,NA,CRSA1185517,Authorized to Open,45.4388337873298,-75.6539705866368,The Grove,381A MONTREAL RD,VANIER,ON,K1L6A8,"381A MONTREAL RD, VANIER, ON, K1L6A8",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,67294056
1950928,NA,CRSA1185374,Authorized to Open,43.6955478126059,-79.4513277383077,THE POT SPOT,1860B EGLINTON AVE W,YORK,ON,M6E2J4,"1860B EGLINTON AVE W, YORK, ON, M6E2J4",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,68422848
1950929,NA,CRSA1178732,Authorized to Open,43.6707984024468,-79.327920626955,Mota Toke,249 GREENWOOD AVE,TORONTO,ON,M4L2R4,"249 GREENWOOD AVE, TORONTO, ON, M4L2R4",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,24166927
1951544,NA,CRSA1172429,Authorized to Open,45.4273374218938,-75.6892230646891,HEMISPHERE CANNABIS CO.,171 RIDEAU ST,OTTAWA,ON,K1N9P1,"171 RIDEAU ST, OTTAWA, ON, K1N9P1",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,64495194
1952041,NA,CRSA1177487,Authorized to Open,44.3002753760748,-78.3197092331639,GROWERS RETAIL,225 GEORGE ST N,PETERBOROUGH,ON,K9J3G7,"225 GEORGE ST N, PETERBOROUGH, ON, K9J3G7",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,44322750
1952545,NA,CRSA1172501,Authorized to Open,42.3922089275779,-82.1970547002711,Bud Bank,445 RICHMOND ST,CHATHAM,ON,N7M1R2,"445 RICHMOND ST, CHATHAM, ON, N7M1R2",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,53067528
1953219,NA,CRSA1179284,Authorized to Open,48.3850400002603,-89.2417500304253,Cannabis Plus Store,128 SIMPSON ST,THUNDER BAY,ON,P7C3H1,"128 SIMPSON ST, THUNDER BAY, ON, P7C3H1",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,77193082
1954586,NA,CRSA1196869,Authorized to Open,43.6570197,-79.3804447,Tokyo Smoke 333 Yonge,333 YONGE ST,TORONTO,ON,M5B1R7,"333 YONGE ST, TORONTO, ON, M5B1R7",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,34733662
1955563,NA,CRSA1261134,Authorized to Open,45.3443359794767,-76.036115221696,VALLEY BUD,433 DONALD B MUNRO DR UNIT B,CARP,ON,K0A 1L0,"433 DONALD B MUNRO DR UNIT B, CARP, ON, K0A 1L0",1/1/1900 12:00:00 AM,Y,Active,Change Application - Other Change(s),Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,115823548
1955850,NA,CRSA1179696,Authorized to Open,42.9773254584631,-82.3666084982871,SESSIONS CANNABIS SARNIA,600 MURPHY RD SUITE 105A,SARNIA,ON,N7S5T7,"600 MURPHY RD SUITE 105A, SARNIA, ON, N7S5T7",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,66980827
1958505,NA,CRSA1174193,Authorized to Open,43.1676566183853,-79.2350814754457,TOKE CANNABIS,243 WELLAND AVE,ST CATHARINES,ON,L2R2P6,"243 WELLAND AVE, ST CATHARINES, ON, L2R2P6",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,64815750
1958524,NA,CRSA1173756,Authorized to Open,43.6583903,-79.4435121,TOKE CANNABIS,1332 BLOOR ST W,TORONTO,ON,M6H1P2,"1332 BLOOR ST W, TORONTO, ON, M6H1P2",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,31220465
1958750,NA,CRSA1172512,Authorized to Open,43.1066385121181,-79.0698410255352,Wonder Buds Cannabis,4635-A  QUEEN ST,NIAGARA FALLS,ON,L2E2L7,"4635-A  QUEEN ST, NIAGARA FALLS, ON, L2E2L7",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,64503665
1958827,NA,CRSA1212676,Authorized to Open,42.748200014582,-81.7106800161818,Cauldron Cannabis,219 MAIN ST,GLENCOE,ON,N0L1M0,"219 MAIN ST, GLENCOE, ON, N0L1M0",1/1/1900 12:00:00 AM,Y,Active,Change Application - Add or Remove Condition(s),Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,84382962
1958863,NA,CRSA1200379,Authorized to Open,42.8466499936053,-80.4905899895777,Capturing Eden,553 JAMES ST,DELHI,ON,N4B2C5,"553 JAMES ST, DELHI, ON, N4B2C5",1/1/1900 12:00:00 AM,Y,Active,Change Application - Add or Remove Condition(s),Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,76921558
1958877,NA,CRSA1190871,Authorized to Open,43.5008836041674,-80.5342309551939,Sessions Cannabis-Waterloo,573 KING ST N UNIT 2,WATERLOO,ON,N2L5Z7,"573 KING ST N UNIT 2, WATERLOO, ON, N2L5Z7",1/1/1900 12:00:00 AM,Y,Active,Change Application - Add or Remove Condition(s),Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,104529210
1962717,NA,CRSA1292183,Authorized to Open,43.9019039433896,-80.1189367321829,PARAMOUNT CANNABIS CO.,215-245 CENTENNIAL ROAD G-C,ORANGEVILLE,ON,L9W 5L1,"215-245 CENTENNIAL ROAD G-C, ORANGEVILLE, ON, L9W 5L1",1/1/1900 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,64513495
1963415,NA,CRSA1172614,Authorized to Open,43.2212790158404,-79.8515942067633,Hamilton Cannabis Co.,525 MOHAWK RD E,HAMILTON,ON,L8V2J5,"525 MOHAWK RD E, HAMILTON, ON, L8V2J5",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,24251023
1963617,NA,CRSA1188049,Authorized to Open,43.6387007176989,-79.417614325437,Canvas Cannabis,171 EAST LIBERTY ST SUITE 145,TORONTO,ON,M6K3P6,"171 EAST LIBERTY ST SUITE 145, TORONTO, ON, M6K3P6",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,68245169
1963698,NA,CRSA1175350,Authorized to Open,42.9929999927957,-81.2628999730865,Lit Cannabis,25 OXFORD ST W UNIT 109,LONDON,ON,N6H1R2,"25 OXFORD ST W UNIT 109, LONDON, ON, N6H1R2",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,68604229
1964004,NA,CRSA1172262,Authorized to Open,43.6500011723699,-79.3907076525189,BONNEFIRE,244 QUEEN ST W,TORONTO,ON,M5V1Z7,"244 QUEEN ST W, TORONTO, ON, M5V1Z7",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,24169128
1965749,NA,CRSA1172593,Authorized to Open,43.9356199809982,-78.8706300402389,Spiritleaf,250 TAUNTON RD EAST UNIT 12,OSHAWA,ON,L1G 7T1,"250 TAUNTON RD EAST UNIT 12, OSHAWA , ON , L1G 7T1",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,77777366
1966504,NA,CRSA1172365,Authorized to Open,43.6749412306537,-79.4067996525189,Edition X,270 DUPONT ST,TORONTO,ON,M5R1V7,"270 DUPONT ST, TORONTO, ON, M5R1V7",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,232300
1966627,NA,CRSA1189180,Authorized to Open,44.6037304138874,-79.4544946479964,ShinyBud Cannabis Co. 975 Orillia,975 WEST RIDGE BLVD UNIT 517,ORILLIA,ON,L3V8A3,"975 WEST RIDGE BLVD UNIT 517, ORILLIA, ON, L3V8A3",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,68758355
1966835,NA,CRSA1172705,Authorized to Open,42.3214775636795,-83.0162702263259,THE WE STORE,1565 WYANDOTTE ST E,WINDSOR,ON,N9A3L3,"1565 WYANDOTTE ST E, WINDSOR, ON, N9A3L3",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,15684039
1967020,NA,CRSA1186320,Authorized to Open,45.3315380696808,-79.2091340866177,Kelly's Cannabis,36 KING WILLIAM ST,HUNTSVILLE,ON,P1H1G5,"36 KING WILLIAM ST, HUNTSVILLE, ON, P1H1G5",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,67576979
1967176,NA,CRSA1172658,Authorized to Open,45.4013711843466,-75.6881049241027,Superette,140-142 FIFTH AVE,OTTAWA,ON,K1S2M8,"140-142 FIFTH AVE, OTTAWA, ON, K1S2M8",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,70202786
1967184,NA,CRSA1172565,Authorized to Open,43.6504132234404,-79.4154477618731,Superette,994 DUNDAS ST W,TORONTO,ON,M6J1W6,"994 DUNDAS ST W, TORONTO, ON, M6J1W6",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,194182
1968097,NA,CRSA1172635,Authorized to Open,43.4511432722605,-80.4928308048935,The Cannabist Shop - King,201 KING ST W,KITCHENER,ON,N2G1B1,"201 KING ST W, KITCHENER, ON, N2G1B1",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,41603647
1968945,NA,CRSA1172613,Authorized to Open,42.0355484932193,-82.9176085241789,RC BUD SHOP,6 KING STREET,HARROW,ON,N0R1G0,"6 KING STREET, HARROW, ON, N0R1G0",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,64513841
1969188,NA,CRSA1173801,Authorized to Open,43.6418791906918,-79.4304989521322,House of Bud,1294 QUEEN ST W,TORONTO,ON,M6K1L4,"1294 QUEEN ST W, TORONTO, ON, M6K1L4",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,2721409
1969813,NA,CRSA1292732,Authorized to Open,49.4176199796692,-82.4244269833083,True North Cannabis Co.,18 CIRCLE ST,KAPUSKASING,ON,P5N1T4,"18 CIRCLE ST, KAPUSKASING, ON, P5N1T4",2/2/2023 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,Indoor Area,116563616
1969835,NA,CRSA1292741,Authorized to Open,43.7660899962141,-79.2594400417336,Straight Loud,1187 BRIMLEY RD,SCARBOROUGH,ON,M1P3G5,"1187 BRIMLEY RD, SCARBOROUGH, ON, M1P3G5",1/1/1900 12:00:00 AM,Y,Active,New Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,79076767
1970539,NA,CRSA1172668,Authorized to Open,43.4690703410759,-80.448991246581,THE CANNABIST SHOP,1283 VICTORIA ST N,KITCHENER,ON,N2B3E3,"1283 VICTORIA ST N, KITCHENER, ON, N2B3E3",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,44213866
1971933,NA,CRSA1172435,Authorized to Open,44.2750270930229,-78.3742964546424,Kasa Kana,1840 LANSDOWNE ST W UNIT 8,PETERBOROUGH,ON,K9K2M9,"1840 LANSDOWNE ST W UNIT 8, PETERBOROUGH, ON, K9K2M9",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,64495650
1971947,NA,CRSA1191419,Authorized to Open,43.7670799827981,-79.2275899831334,HOLLAND DAZE,793 MARKHAM RD,SCARBOROUGH,ON,M1H2Y2,"793 MARKHAM RD, SCARBOROUGH, ON, M1H2Y2",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,70592644
1972000,NA,CRSA1172618,Authorized to Open,43.2175390283338,-79.9188560458772,AFFX CANNABIS,919 UPPER PARADISE RD UNIT 5,HAMILTON,ON,L9B2M9,"919 UPPER PARADISE RD UNIT 5, HAMILTON, ON, L9B2M9",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,67326547
1972509,NA,CRSA1173089,Authorized to Open,43.6682527765596,-79.3689985691039,Little House Cannabis,307 WELLESLEY ST E,TORONTO,ON,M4X1H2,"307 WELLESLEY ST E, TORONTO, ON, M4X1H2",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,209746
1972894,NA,CRSA1186408,Authorized to Open,44.1010488636969,-78.9392731913556,The Cannabis Connoisseur,1874 SCUGOG ST UNIT 2,PORT PERRY,ON,L9L1H6,"1874 SCUGOG ST UNIT 2, PORT PERRY, ON, L9L1H6",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,44585153
1973514,NA,CRSA1190022,Authorized to Open,43.7006300146229,-79.4280499869157,CanaCulture Cannabis Store,914 EGLINTON AVE W,TORONTO,ON,M6C2C2,"914 EGLINTON AVE W, TORONTO, ON, M6C2C2",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,70232472
1974609,NA,CRSA1185986,Authorized to Open,45.0161700113752,-74.7277500083334,Pot of Gold,44 PITT ST SUITE A,CORNWALL,ON,K6J3P2,"44 PITT ST SUITE A, CORNWALL, ON, K6J3P2",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,69226559
1974642,NA,CRSA1172455,Authorized to Open,44.3553571218668,-78.7352035884839,Lindsay Cannabis Store,17 KENT ST W,LINDSAY,ON,K9V2X9,"17 KENT ST W, LINDSAY, ON, K9V2X9",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,24142211
1974654,NA,CRSA1173843,Authorized to Open,44.0887068752352,-79.1344607636478,The 4SSSt,2B WELWOOD DRIVE,UXBRIDGE,ON,L9P 1Z7,"2B WELWOOD DRIVE , UXBRIDGE, ON, L9P 1Z7",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,69288089
1975239,NA,CRSA1178573,Authorized to Open,43.2236632192996,-79.7449414376075,NIRVANA BUDZ,141 HIGHWAY 8 UNIT 2,STONEY CREEK,ON,L8G5C1,"141 HIGHWAY 8 UNIT 2, STONEY CREEK, ON, L8G5C1",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,66024772
1975245,NA,CRSA1178195,Authorized to Open,44.3030904676841,-78.3280613083559,SPARQ RETAIL,340 CHARLOTTE ST,PETERBOROUGH,ON,K9J2V9,"340 CHARLOTTE ST, PETERBOROUGH, ON, K9J2V9",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,44055975
1976026,NA,CRSA1191851,Authorized to Open,42.9991647,-81.197498,Forest City Marijuana,1470 DUNDAS ST,LONDON,ON,N5W3B9,"1470 DUNDAS ST, LONDON, ON, N5W3B9",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,30431962
1977105,NA,CRSA1179373,Authorized to Open,43.731006034422,-79.4190858133189,Tokyo Smoke 1819 Avenue,1819 AVENUE RD,NORTH YORK,ON,M5M3Z4,"1819 AVENUE RD, NORTH YORK, ON, M5M3Z4",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,66648201
1977431,NA,CRSA1187288,Authorized to Open,45.533827026372,-75.3054052522938,ShinyBud Cannabis Co. 3000 Richelieu St.,3000 RICHELIEU ST UNIT 3,ROCKLAND,ON,K4K0B5,"3000 RICHELIEU ST UNIT 3, ROCKLAND, ON, K4K0B5",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,44085427
1977458,NA,CRSA1187944,Authorized to Open,44.7082137043974,-75.5163744375326,SHINYBUD CANNABIS CO. 305 KING ST.,305 KING ST WEST,PRESCOTT,ON,K0E 1T0,"305 KING ST WEST, PRESCOTT, ON, K0E 1T0",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,68191071
1977675,NA,CRSA1178873,Authorized to Open,43.8947668742285,-78.8758435964281,YBH Green,333 KING ST W UNIT 3,OSHAWA,ON,L1J2J8,"333 KING ST W UNIT 3, OSHAWA, ON, L1J2J8",1/1/1900 12:00:00 AM,Y,Active,Renewal Application,Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,43995164
1978107,NA,CRSA1203697,Authorized to Open,43.546936812425,-80.2501862954122,HIGHLIFE CANNABIS GUELPH,128 WYNDHAM ST N,GUELPH,ON,N1H4E8,"128 WYNDHAM ST N, GUELPH, ON, N1H4E8",1/1/1900 12:00:00 AM,Y,Active,Change Application - Adding and/or Changing Name(s),Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,44735604
1978119,NA,CRSA1193539,Authorized to Open,42.8621324193039,-80.7293067688229,HIGHLIFE CANNABIS TILLSONBURG,200 BROADWAY ST UNIT A1052,TILLSONBURG,ON,N4G5A7,"200 BROADWAY ST UNIT A1052, TILLSONBURG, ON , N4G5A7",1/1/1900 12:00:00 AM,Y,Active,Change Application - Adding and/or Changing Name(s),Cannabis Retail Store Authorization,Autorisè à ouvrir,NA,76613714
